Text,Emotion
"@NosliwEiggam hey, got your text sms. i plan on maybe just catching a flick tonight. last night was a wee bit too much for me",fear
Another night of not sleeping,fear
"@tommcfly, @dannymcfly, @mcflyharry and @dougiemcfly i think you should come home now",fear
You guys dont get too drunk without me,fear
@UltraSub Too much details !!!    (But glad he is better),fear
Morning tweeple! I'm a bit sneezy today,fear
Did not win Kelly Clarkson Tickets. Sorry Cecilia. Really wish I could give that to you! You so much deserve it.,fear
what do u do when ur dads losing it mentaly and dosent remeber you,fear
why am i up...i have to wake up at 7,fear
@dylandersen I am lost. Please help me find a good home.,fear
Hate be late,fear
feeling like shit. hope its not swine flu or something,fear
"Its friday and i'm sick, story of my life...",fear
how i wish the result IS true...,fear
"@queeeniee Where's yummiest Pan Mee? For me it's behind Dance Center, Ipoh Garden South. and i miss it",fear
I still have a very depressed feline fuzzball...it's another trip to vet tmrw to see what can be done...worried doesn't even cover it,fear
"@crunchybunny Sus Ate, I was so upset, I wasn't informed AT ALL. Turns out, they told Sarms and they expected her to tell me. Huff.",fear
@MadamSalami pmsl @poo... We had crap everywhere too. But NO More. Love it. My wool stash today though,fear
@anttoekneeeeeee with 14mph winds!!,fear
@Rina_spn what's going on?,fear
where has my sleep run off to??,fear
@disquiet Business or pleasure? Will keep my eye out for anything. You're just missing a Moondog concert tomorrow night,fear
Can't freakin sleep and i have a horrible stomach ache,fear
@DavidAWatson link no worky-work,fear
@kaybob23 too bad i dont have either,fear
where is the sunshine...the only thing i see are clouds...,fear
"@Rina_spn aww  sick? and i hate soup, too",fear
Wide awake. Wishing I wasn't. Damn nightshift routines. Got turned down for the job in Nashville  oh well ...,fear
Homework day,fear
In the emergency room with my cousin. She's got mad flu and can't walk or breathe.  Why are hospitals always so cold?,fear
"@misstiffytaylor try having your best writing five years behind you  heh, it happens",fear
@Brizzers haha i agree lame....another thought  y are their concerts so expensive......that's kinda lame too,fear
nt online &amp; mayb next week  if u havent voted pls do: http://bit.ly/hHigd,fear
"@glassdahl: i'm more than willing to give him what he needs. XD but srsly, i also think he needs one soon.",fear
Soooo full that im starting to feel sick,fear
I didn't catch the Jonas Brothers Facebook Webcast...  It already ended when I logged in to my Facebook account...,fear
I don't know what to wear....,fear
How sad is it that your best friend is so selfish and heartless that they exclude you from their life completely...I'm so sad,fear
working on my oral presentation and upset.........,fear
#3wordsaftersex i think im bleeding.,fear
i miss you soo much,fear
"Thanks those who have clicked :p Well I think I did something wrong, it's still at 0 visitor, 0%.. maybe I need to reinstall everything",fear
i'm new!!!!! dunno whatta doo!,fear
@MakeupGeek I am soo excited about your pasadena seminar...if only i can find the confermation email,fear
"My bed had tha nerve 2 call my blackberry askin me where the hell I was.......looks like I gotta go ya'll  I'll c u in 3.5hours, after nap",fear
This already feels like one of those days where I just won't be able to win.,fear
why is it so hard to find good house events in the Sacramento area?,fear
@fifitheconquero I was going to go to london for a week then had to change my ticket! I would have been there right now,fear
@julsey I should be asleep  trying to be...,fear
"Totally prepped for interview at 10, too bad twitter is off line..  - http://mobypicture.com/?onewzs",fear
In bed can't sleep .... Something is missing.....,fear
"actually, i think i'm being mean to her....i feel sorry now",fear
"@Ozalina It's been fine for me for like, a week, but now it just won't load.",fear
Can't sleep....restless mind! Agh,fear
"@demios101 oh, sorry to hear about this too  sad",fear
My mock ACET scores have shown me that I am doomed to fail not because of ignorance but because of stupidity.,fear
"Had a nice concert yesterday. Nice location, nice people, it was great. But I have a bad cold since yesterday night  Being sick sucks!",fear
"The horror that is Maggie Gallagher is still with me. Such a big ball of ignorance. You can't reason with idiots like that, which sucks.",fear
Can't sleep bc I know I have to be up early !,fear
I'm bummed that I didn't get TEDx tickets,fear
mmm much better day... so far! it's still quite early. last day of #uds,joy
"So great to see Oin &amp; Cynthia.  So happy.  Dinner was great, cute little place.  Too bad Oin got sick afterwards.",joy
"@havingmysay  dude, that is my favorite sandwich place ever. ummm did you take PICTURES?",joy
"Need to pack for CALI CALI! Cannot waittt! Thinking a glass of wine is in order to celebrate my weekend vaca. Still work 2morrow, tho.",joy
"took a math test today. The day before the test, the teacher says bring your calculator. Luke was confident. Teacher decided no calcs.",joy
"omg, the concert was awesome, madrigals gave me chills on almost every piece...brooks also called up alumni, but i didnt get to go",joy
"I Can`t do 30 minutes of Treadmill  but done 30 minutes for today already, gonna do 20 minutes more",joy
Chillin with the roomies. Can't wait for the zombie CLWN CR. Its gonna be 6-8 weeks,joy
@vinylvickxen i kno i doooo!!!!!!!!!! yall partyin with out me,joy
I spilled my beer all over my leg. Wasted half my beer.  Home now. I met a cute girl. Good conversation.,joy
english class! working on interactive orals,joy
FB is boring   and i wanna sing RIGHT NOW..! *-*,joy
@celldweller Must... have... new music... I won't sleep until you give us Chapter 1... I might die first though...  Hurry!,joy
@PandaMayhem noooooooooooo i just look at a lot of pictures   lol lol,joy
"@ddlovato demi, just say hi to me and it`s enough. just replay to me please  love you so much!!!",joy
"@mrssunshine96 big now!!! Vanessa is going to be 3 in September, its going by so fast!  its hard cuz Im workin so much, I miss out on alot",joy
"good lord, just seen the agency work for our upcoming Open Day. Money for Jam",joy
My little foster kittens are getting big...chubba and Winston are going 2 b missed when they get amazing homes.,joy
Getting ready for school - second maths test today  also its my last day of 3rd year!! Next week i will officially be in 4th year,joy
"Friday yay!! And a bonus, don't have to drive to Wales tonight.  Athough will miss kitten cuddles and going for a ride",joy
"Ok, other then my shoe, the club is cool. Its fun, and its poppin except 4 the ppl tryna dance wit me",joy
"@o0hemmy lol hi emmy, latin would help me study for the aptitude tests to get into grad school ;\ thats why i wanna take it",joy
@UniqueMakis Awesome! Wish I could fly out to see her,joy
someone take me to LA  I NEED TO SEE THE LEMON TREE,joy
"@hiracdelest who's the one always working now?  oh yeah, still me.",joy
that was an interesting show to say the least. recap tomorrow. first i must sleep. work in am.,joy
@Sashairene hahaha oh man please come to pomona i would love to see you everyday instead of like once a year if that,joy
"@wedplanworkshop . Flights already booked, plus its GGD2 1st birthday. Can't miss that ! especially as we missed GGD1",joy
Are u missing ur frnds ? Hear to &quot;Manasellaam &quot; From Kulir100 Degree movie. Its amazing !!!  Nanbargale - Miss u guys !!!,joy
@cha_rade oh no the economy gotcha?  sorry but so happy that you got another one in LA!  Enjoy SoCal! Ahahaay! LOL,joy
so carlie came over and she fell asleep on me,joy
"To all my friends: Im deeply sorry i'm moving, i will miss u all so very very much!",joy
@allyycase suuure,joy
ah thats better snow patrol! now to be stuck indoors  still weekend coming up and fresh air excellent hope its sunny!,joy
"up early again  loads to do- but the suns out, hurrah!",joy
@BevJack Babes it was sooo much fun!!  Thank you so much for making that happen!  Had fun with the ladies too!  Time went to fast.,joy
@ColeDavid had  a little family party tonight   hope it rocked,joy
I miss the concert Tuesday already. I'd really like a time machine to go see it again... It was so fun...,joy
hahaha yeah i see that. but he can't twitter me back,joy
Watching Jay Leno's 2nd last Tonight show   I haven't gone a day without Leno in like four yearss.,joy
@assembled ive been there before  haha,joy
"i have the biggest headache right now, i washed my hair wif mum's shampoo and now it's gross  i like my shampoo way better",joy
"Heading home now, yay! Was going to buy a much needed bottle of wine to drink with dinner, but my wallet is MIA so no wine for me tonight",joy
@captainboots  YOU'RE FAKING IT! Hahaha...I kid.,joy
@pourmecoffee I won my 5th grade spelling bee. Went down trailing flames on 1st word at county spelling bee  http://post.ly/geb,joy
Can you believe it:Tomorrow Night will be Jay Leno's last episode of the Tonight Show  I encourage everyone to watch it and welcome Conan.,joy
Bought a new combo printer at costco today (officejet j4550) cause it was cheaper than ink 4 old one. #windows7 doesn't like the fax part,joy
why do i have to wake up so early goddam?! 7.30 on my last day off  bummer,joy
@tifftiff88 what don't be sad?  Be glad. Your 21,joy
Goodmorning yall! I woke up to early,joy
@SharktailYPP The red font up the top is very nice. But where did they put all the old entries?,joy
@ahhrjay useless tweet! LOL jk yay!!! You're coming tmr! How long u gnna be in phils for  ?,joy
I am soo happy! But frustrated at the same time!  :]  :S. Ohh noo!!! Britney is recording her new video for Radar!!!  Sooo ExxCiiTeed!!!,joy
"BOOYA!! Sup Tweeps!? Happy inFAMOUS day to you all, off to get it very soon. Can't wait to play, need to find some more time though",joy
"@TerrenceJ106 I'm up wit cha!! Just got home from da reggae club, wishin I was sexin somebody!!!",joy
Is dreading going to work  BUT....its friiiiiday!! whoop!!!,joy
I wanna go to DBSK oppa's Mirotic Concert in Thailand!!! I REALLY WANNA GO SO MUCHHHHH...    *burst into tears*,joy
"@rettema &quot;might be interested&quot; - thanks, I was: I came, I saw, I winced..  too much like Flatland http://bit.ly/12f0y",joy
"@sueveeyall Haha, I wish I could",joy
"Warwick Castle http://snurl.com/izzau Amazing!  Off to Devon for a week...no internet, no updates",joy
good morning people !! in good old germany is it soooo cold,joy
@sunnyphoenix there was like no1 there n tha DJ comp was hella wack... no gud DJs  but got in free so its all gud,joy
wishes she would call him ...   *hc*,joy
"My life what a beautiful morning, i can think if no better way to ruin it than by being at work",joy
wish my nicky were home too,joy
hmm..Osaka. Last show today.Very sad  . i can decode ur msg ;) haha cant wait till u get 2 Sydney ;D i missed out on tickets tho :o xx,joy
huhuhu still working to get new clients in motion graphics,joy
"Why does #googledocs do folders, instead of labels like #gmail? I kind of like labels",joy
@Lara82 Yeah  He was such a good..erm...entertainment ),joy
@mileycyrus I would totally take you to prom...if i hadnt already gone  sorry lol,joy
@RASHIDIAN Come hang out wif meeee,joy
Hmmm thinking about taking back that I feel better this morning - I think I spoke to early,joy
@pyroezra i know!  i wish she would. I just wanna cuddle and sleeep in ga! And go to the world of coke,joy
@carocat Nooo  But hey you're back next week! Are you moving back for good?,joy
"@ykesha2001 yeah, I also had to do a paper.. I only have one more final left: algebra.. &amp; I take it on my birthday!!   (june 3)",joy
@_faeriequeen I just saw the Hamlet update too - excellent news... Never so good as live though,joy
I can't work twitter on my phone!  we're just in bed thinking of funny stuff from last night! (L) GOOD TIMES!,joy
@NMaize Lucky Rob... always gettin' the T8's from Emalon,joy
Going back to Manila this evening. All my trips to Cebu are so bitin.,joy
@drewpeacock85 cool dude! yeah i was hoping your rate was still $2.75. lol! yeah not sure when ill mar and par for my birthday dinner.,joy
"Morning twitties! Heading to college, just back from the docs, god I'm hungry  streching my ears again today! 10mm ;) payday I love you!",joy
I have been playing skate for two hours. Now i need to get out and actually skate. But it's too late,joy
"@mitch_400iso Me too, she was adorable and you could tell the pressure got to her.",joy
@DaRealSunisaKim There's ding tai Fung here in Sydney aswell...  making me want dumplings...,joy
This is one of my all-time favorite episodes/quotes from The OfficeUS only   )  http://bit.ly/ARMJ,joy
I chilled in my room with my baby book missed my bro leavin  he really is cool had a stripper shirt on said I suppoort single moms! Funny,joy
Sleep....take two....this better work!,joy
@ACALLPRO -- yeahhh u wasnt thereeeeeeeeeee,joy
@DeadMemoriesX Poor you   If I was with you right now; I would probably give you a hug ;D,joy
"Wow what a sunny day,  just recovering some erased files",joy
is wondering where all her friends went...,joy
@mangointhesky idk. The original is so great.,joy
Finishing Homework.  BOOO,joy
Football session after this.fun,joy
job centre bound. oh yay.,joy
"@hilsatlvsonline Thanks for the tip! Unfortunately a major crash in my https site, just as ExtPlorer",joy
@moneymakn1 Thats actually not that fun as you would think... I was hurting for a week after a similar experience.,joy
@shaundiviney 04182012154 send me one PLEASE!! I TXTD IN BUT I GOT A NEW PHONE,joy
@MarkStanto why thx! #webdu I was only at the conf on Thurs,joy
Aww I heard I just missed you two @logieo &amp; @egg104 !,joy
writing report cards  soooo tired but what an amazing day. check it out on fb soon!,joy
"laughed so much today over that picture of lauren, that my chest hurts.",joy
Lobbying in twitter! Here too!!  Yuk! Gettin rid of groupies ;),joy
@lisaxjbx3 Goodnight is not on the trending topics.  lol,joy
Nevermind! Beyonce doesn't have a Twitter  Haha,joy
@caldjr yeh me 2,joy
"Just got Skyfire (http://get.skyfire.com/).  Firts impressions, it looks good but it's a little too memory hungry for my ageing HTC TyTN",joy
I hereby proclaim it to officially be summer as it is AWESOME today! But I'm stuck inside a chilly office,joy
had the lovliest night last night but was ruined by doctors inability to warn me of side effects. back again for more tests.,joy
Bumping Air Supply's Greastest Hits,joy
Will be flying to Ontario in 4 hours!Will probably stay awake.I will be there for a 8 days...Camping 4 the first time YAY!I am sleepy now,joy
is going back home  love ya Zagrebe &lt;3,joy
staring at the sunshine through my office window!,joy
"Mooorning! It's Friday, and that's terrific! Smile up!    :-|      :-D",joy
sadly awake. wondering about contact info for all of the fun folks I hung out with at the shop. YAY 23b!!! Miss you guys,joy
"@realchrissystar we'll be back sunday to play @ the horse, I was out last night at mex you were not  miss you",joy
@AlexaRPD Nice action shot: http://bit.ly/m8zfx  I miss working a pole.   __ dont you see clients everyday?  lol,joy
Good Morning Every1!!! Its gorgeous out again n im stuck in work  Wish i was at home chillin out.. Hopefully tha day goes quick  doh !!,joy
watched the Bones finale last night in the UK &amp; it rocked!! oh how much I missed Zack!!!  @EricMillegan is so freakin' awesome &lt;3,joy
Someone bring me milk for my cookies!,joy
"on later than normal this morning, got attacked by a swarm of mini fly's after opening the veranda last night took an hour to get rid!!",joy
"Looks like a beautiful day...and I am off work til Sunday, yay!! No bbq as yet though, gonna have to postpone my invitations",joy
@primaveron I need them  It would've made my picture so much cooler. Mine are bottle green. Eeyea-thooo!,joy
@andyroddick At work at the mo and it's so sunny here today   Off to see a band tonight!!,joy
Such a nice day...and we're all working,joy
good morning! off to the gym I go,joy
AH! so nice to be back on bike commute although three days off and my (what google sez are called) my quadriceps literally screaming. gah,joy
@iAmiAdam Hes away longer then me. Im only away for a few hours,joy
@iPat143  hmm.. idk that song.,joy
"Morning world, the sun seems to have gone away, maybe to Majorca or some other popular tourist spot. Hope it comes back soon",joy
The Renegades last day was today and...well... he's gone... didn't catch him  Gutted... Closest he came to Greenock was Kilmacolm!,joy
Well that was an interesting attempt at the commute to work... didn't exactly plan to end up where I did though...great,joy
@Jessums31 yup its working. they couldn't recover anything on it though,joy
@trixie360 zombie wrangler sounds like fun. I don't have halo wars.,joy
Good morning from RSA Twitterverse!! Please send me some happy vibes &amp; cheerfulness today I'm feeling a little sad,joy
"early morning~2:30 am~what's up? I am!~~!!played w/ my babies outside~wow~was in the 80's~felt great!~~got lonely, misses sissy and jess",joy
@babyexpat commercial shoot in Tokyo. not much time to play there   quick and dirty,joy
I soo wanna eat McDonalds Fries,joy
I am totally knackered and back in the meeting,joy
I am hungry already. Not impressed! And everybody has gone to Rubys,joy
yay dad agreed to pay for my tuition and equipment! yipee not till nxt jan tho,joy
got back from the embassy; missing one paper  go again on Monday!!!good luck me!!!,joy
@mitchelmusso Heyyyyy us English fans want some signings too,joy
Finally gonna try and fall asleep goodnight.. More like morn... I sleeP,joy
"@tonibrockliss fyi, connie and carla is not as totally awesome as the previews make it seem  sorry about that one.",joy
"Now that I have a salary, I can actually spend money. Hooray! Time to go shopping and have dinner at Ahora to say goodbye to @yusufyusuf.",joy
"Finally, a beautiful, sunny day in Atlanta. Too bad I'm stuck inside working...",joy
@mselliott09 hahaha thanks for clearing up the,joy
@TheMandyMoore good morning sunshine. sleepytown is sleepy.,joy
"getting ready for the day, out then work till close",joy
so happy its friday...not so happy about this rain,joy
"@i_dulay i swear it took me 2 hours to get from bel air to alabang.  but yes, i LOVED reminiscing about our HK trip with you &amp; @cdeocampo",joy
Very lonely here in Gosforth gallery  but excited for meal at Six followed by Antony and the Johnsons tonight. Woohoo!!,joy
On my way to the burial,joy
@pixls hahahahhahaha it was true! and i could really stretch out and stuff! shame rem's dog got mad when i tried to put him in avi's face,joy
"Yay !!!! It's firday.... Have a good one everyone. On my way to work,    Lot's of work pending.",joy
@iamchrisc I'm soo jealous right now!!,joy
Just woke up! Annnnd have just realised I missed un uber sunny day...score,joy
@Cholle2001 lucky...you get to do capoeira,joy
Raining...  I missed the rain so much...  I am grateful for it ;),joy
"had fun tonight ^^ make up, pillow fights and skins. wish i could have stayed over",joy
Omega is tomorrow. Haven't really planned anything for it. Make sure to come if you can. It'll be awesome. Then move-in June 1st.,joy
@zenithus at least you have a next year  into the big wide world for me!,joy
"@flippy10 deh, i wish the deal was up when i bought my macbook in december  but.. at least i got 100 bucks off! :]",joy
Back home  Had a great time!,joy
Havin a much better day today!! Finished the last Twilight book yesterday. Classes start next week!      Get at me yall!!,joy
Hopped up out the bed put my swwwaaaaggg oooonnnn! Then got back in the bed it's raining,joy
i got a freakin macbook!!!!! hoorayyy! but i freakin deleted phootbooth.,joy
@EsmeACullen AWWWWWWW you totally rock...I felt all  and now I'm the happiest girl eva!,joy
I did that once,joy
"On the list of park closures - Calaveras Big Trees SP, where I'm headed this weekend. So glad to be visiting before it's too late.",joy
"Sold bikes faster than expected, and we are running out of sizes.    Luckily the single speeds are on the ocean now! ETA -  EO June.",joy
Just took daughter to school. Still tired and still no voice. I know some people are happy!! LOL. Time to get ready for work,joy
"I've got a bit of neckache after going hard (not going home) at Alternative night. I mean I have to, it's nearly all over",joy
greeeeeeeeeeeat  this summer i have four classes...if you know me...u know why,joy
@tiffaniallen: i'm happy you got your hair did!! and i cant wait til i get back to see it! we're leaving today,joy
@lilabiem hahaha well why would you smack ME for that?!  hahaha THE BIG BANGGG,joy
@GlasgowGooner Boo  well its good fun tho.. sucks if u cant get cards.. I finished 10th in last nights #tpt I took @street out LOL,joy
"@HansenBanana Kayyy XD Yeah, everyone always talks about the part where the dog dies  I need to find a movie that you haven't seen now XD",joy
Broke my carafe  went to Starbucks for my caffiene fix and the lights go out...just for a sec but are you kidding me..got to laugh. Ha!,joy
@GothLitChic It's too nice to be inside,joy
"@aligomm wow! How cool is that! or was I guess, I have 18 now  haha get another follower!",joy
Vacation over!!!  Looking forward to the next one........,joy
"Off to work. My last day. Get to walk around and out-process. I am very happy to be one step closer to what I really want to do, but  2.",joy
@emily859 Glad to hear the weather's nice.  It's rained just about every day for the last five days.  Not fun for exploring,joy
@Xanthetwirls I only saw urs by chance. Who else would have that name! Think I'll b missing 2nite too.  Thank god for YouTube.,joy
chillin at home for the day yippee...wish @youngives was here to keep me company,joy
@kiitzyy I think so hahah geez lady 3 hours ago?? Go to bed!! Lack of sleep is bad for your skin!,joy
"The weather is SO nice! And there were so many hot guys in town, I felt like a kid in a candy store. Except all the candies are straight",joy
"@putitonmyvisa haha nice! I heard it's a sweet hotel. On another note, not a good game last night",joy
"My storm is acting up  ....Excited for the discussion session regarding Social Media. Scott Lake, CEO of ThinkSM, will be attending.",joy
@peterfacinelli You didn't answer my riddle  Party pooper lol. Jokes Joyce  it was a good one tho haha. Hav a gr8 weekend!,joy
Last time we'll get tacos like this.,joy
@littlelaughalot nice! it's days like today I wish we had a garden,joy
@kirstiealley It'd be nice but soon we'll have to Pay to Tweet,joy
i really want to see cash cash again,joy
aaah good bye mikee  smoked crabs!,joy
@JamesScholes Yes. We have a copyright exemption we're apparently trying to ensure the rest of the world doesn't have.  #sccr18,joy
Last night was fun w the lightening and thunder  Today will be in the 90s,joy
@patrickmanning Yes PM PM you are right,joy
@menchuly it's Friday and sweldo day too,joy
@NikkiBons Happy Birthday Dork!! Lots of love for you today!!!  I wish I was there so I could buy you a drink   Make it a great night!,joy
@DoperahStyles chillin promoting muzik...not eating  lmaao,joy
Just had an iced coffee. Christ that tasted nasty,joy
@filthydukes _yeah thanks for that you pair of gits  (hope it's mega- like the bus!),joy
Had a lovely day yesterday. The weather was great! Now stupid slapton,joy
I am sick  but Ians coming over so its all good ;),joy
@MollieOfficial congrats mollie! just wish i could have got some tickets,joy
It just hit me that I am leaving conti...     boooooooo..,joy
"@lurkey hahaha chivalry's not dead, just rare",joy
@ConciseKilgore morning T! I love their breakfast! If I wasn't stuck at the shop right now getting maintenance done to the ride!,joy
O dnt even like wearing  my skinny jean no more cuz of yall bitch ass ni99as...,joy
"ooh lovely, a ridiculous amount of revision left to do",joy
"what up world im just chillin, bout to go get this money!! But in this economy no money is easy money anymore",joy
@arlastouch nothing yet  still looking....but lets for sure do lunch next week!!,joy
@ElizaPatricia =o YOU SAW FLEETWOOD MAC! I'm insanely jealous. I don't have enough money to buy tickets.  I think I'll never see them. =(,joy
So I get up early and I feel good about the day. I walk to work and I'm feeling alright. But guess what... I don't work today.,joy
@cc_chapman #whuffaoke is the same night as @ACDC at Gillette Stadium!,joy
"@bookaliciouspam Hey welcome to VA, LOL.  It's muggy up here by DC too.  Worst part of summer I'd say",joy
I don't think I'm very well. Just in time for the weekend,joy
"I want dazzle,",joy
@DaveJMatthews concert tonight at fenwayyy! hopefully the rain stops,joy
Such a beautiful day. I just wish I had the energy to enjoy it.,joy
"shopping with @curlysue69x tonight, cant wait!  Lucky bastard @jayrunway has already finished work  im stuck here forever!",joy
getting cds ready for tour,joy
"So I cannot find my poetry book. It wasn't at my dad's and I'm about to tear up my room looking for it. It I don't, I'm gonna be sad",joy
"@BD_illustrated Me Too! Its hard to argue w/ him 'cause he makes some great points, i just can't wrap my heart around that one",joy
Chatted with my old schoolmates. Awww  I miss my Highschool.,joy
WALES HERE I AM! 1st 2 weeks away in wales. but idk if the guys at school really like me...,joy
"@WerewolfSeth well, i must say she is very lucky to have you! i guess that means no chillin and concert with me huh",joy
@goodlaura  *waves to make it all OK again*,joy
..exams.  haha just remembrd the china buffet king yesterday. vair amusing ....,joy
Managed to find a bottle of Pimm's! If only we had the weather to go with it,joy
"@garageglamorous I agree, 'Paparazzi' waz an amazing vid, I luved it, but felt bad cuz it waz leaked &amp; I watched it",joy
Whoop! I got a prom date today! Who knew? Ha-ha! But I can't tell you who.,joy
@conorp YES!!! one final party  better make it a good one !! how much mpre stuff you got to go?,joy
tired and all i want to do is play random songs on my gitwar but i have to do my drama essay.,joy
@darrynstorm hey hey..i'm only finishing on the 10th of june,joy
I finished @Melzer 's Zombie Chronicles a few days ago. It was bittersweet. Now I need something new for the gym,joy
"@joycecherrier Awww. Don't mean to sound like an overgrown age 37 baby, but I'm still stick. Not as bad as yesterday, but still bad.",joy
in park slope brooklyn working the bust photoshoot. this is so exciting! &amp;no more fever! but my tonsils are the size of golfballs,joy
@jami_hirsch: Thanks for the follow! Wish I were out of my 9-5!   plan to open a shoppe in TC when the economy turns.,joy
TGIF!! Its a GORGEOUS day in Reno today. And I'm stuck inside.,joy
@emILLyschwindt thanks lady.... bummer for sure.,joy
"is in class, trying to listen but I really like twitter, facebook, .&amp; myspace  oh yeaaah .&amp; I'm hungry!",joy
"Wicked, my DVB-S tuner card has arrived. Although not sure I'll be able to get it all set up ready for the FA Cup final tomorrow",joy
"Up and at em... got a big To Do List for today, and hubby has to work   But then weekend is going to be just us... I think!",joy
@katiesol It re-entered my brain orbit thanks to me watching Ryan Reynolds mugging away in &quot;Just Friends&quot; recently,joy
"Just got in a nasty argument with someone I normally like very much.  She doesn't forgive well, either",joy
@dreamobscene I know how you feel  Have a lovely relaxing weekend!,joy
"@LizzieCoulter oh dear. (I'm sorry, but i laughed  )",joy
@aidadoll he thinks he's a gangsterrr  his ass don't even fit in G Unit. &amp; I know :| ))))),joy
This is my anthem right now.... don't leave me high and dry.  ? http://blip.fm/~79fcr,joy
@_Enigma__ OMG daon't tell me you have watched twilight enuff to know that !!,joy
Woot. just had my interview! went awsome! I didn't get to talk with Mr. Johnny thought...  oh well I still did really good!,joy
Finally on my way home,joy
"crap. have to break my &quot;no work in weekend&quot; rule  so much overloaded with work. aargh, hate it!",joy
I get to drive my dad to the airport so he can fly to Vegas for the WSOP... I wanna go to Vegas...,joy
just about to say goodbye to @karenbrady and @agneslikaite two of the best interns that Elevate have ever had,joy
@tiyephoenix I have to DJ 2 gigs on 6/20. no bk hh fest for me  so please keep me posted on live dates,joy
looks like another sober weekend ahead...,joy
@DJClicheDarknes I haven't had a good homemade flour tortilla in ages.,joy
"Ok, I'm going outside...wish i was playing basketball  oh well...",joy
@Sak_Pase I guess u ain like me den.. My hair cut short..  lol,joy
@Spitphyre well good luck with #twpp in an hours time i think i will be on my way home  have fun!,joy
"[stapler haiku] Whar a Night! Woo Hoo! Yeah! / A beautiful night to party! / Oops, I'm a stapler...",joy
i'm under 100 followers again  gosh darn. good mood atm. might have a bbq later. heat waaaave &lt;3,joy
Straighening my hair and its not going as straight as i want it to be what a  bummerrr for me,joy
@josemarques I don't feel like having to reboot  If only OSX supported Hibernate &amp; Reboot in Bootcamp... -.-,joy
found six great vegan places to eat and relax at; four of which I can't get to without a car,joy
In the university with hungry!!,joy
"@lauradawg LOL she is okay, its just he songs are so catchy they get stuck in my head",joy
Back in Manchester. Whats with the weather? Sweaty,joy
"@KimberlySMoore It's good they're realistic, but I still don't like thinking about it!!!",joy
Finally left the house! It's gloomy outside.,joy
"Loving the sun today, even thought I should be revising. Not a good day though, been at Kates all afty, shit day for her bless her  x",joy
via @cornellfinch: Found #geocache Head's Up! http://coord.info/gc1ret6. Probably my only find of the day.  http://bit.ly/JS3S4,joy
@patsytravers http://twitpic.com/66sbz - thats actually adorable! ooh how i miss dude,joy
@ddlovato miss chatting with you,joy
Nt able to follow anyone  friendorfollow.com here i come!!! #itsucks,joy
"Ohhhh man  My mom got a bag of these caramel candy things, they're soooo good. I'm going to get so fat off of them ;__;",joy
Hallooo bayern!hallooo stau!,joy
@ShannonGrissom @grannypig #followfriday thank you!  I'm still not even close to what I had as @GottaLaff,joy
@socallove yeah  it will get better though  i know it!,joy
I'm packed up &amp; leaving my Canterbury office &amp; my fab QA&amp;V colleagues for the last time   A great bunch of people. I will miss you xx,joy
My Degree  [Tear] happy moment!  http://mypict.me/1ZpF,joy
Have a happy Friday and weekend everyone .. TGIF for me is nothing,joy
"@mariamariamaria i'm sorry you aren't feeling too good, mama  I'm heading up today @ 4, i'll be calling you ..",joy
@AnnaSaccone Seeing my friends and doing coursework  I have the weekend off work so I am happy!,joy
"@alliemunchkin :3, Youtube loves my HD videos  well maybe.",joy
Licking chocolate crumbs off a Twirl wrapper like Zammo on smack,joy
finally got out of a 12 km traffic jam. we'll probably not be able to make it in time for a few laps tonight,joy
@nicolahunt nice way 2 end the week...,joy
"Thanks everyone. Unfortunately nothing can be done. The sales speak for themselves, and if that doesn't convince Diamond, nothing will.",joy
@lanceseabourn I know  but this sub is sooooo good,joy
Whistling while you work = LAME! lol,joy
@KirstynSmith I spent 3 hours sitting out in the sun - picnic lunch + ice cream = win. We should have had a BBQ today,joy
want food too,joy
@indiepixie omg a roach was in my room for the first time ever in this apartment today. I hope I don't have Patricia luck next,joy
well im gonna go shower now. gotta get rdy 4 movies in a couple hours!   byeee   ~~  Esther &lt;3    p.s.s i miss u katherine,joy
"Oh great, Radio Disney doesn't crash with the latest webkit, so my kid can run it again. HEY WAIT.",joy
Heading to Beaumont,joy
@kelseyrose56 I WISH YOU WERE GOING TOO!  are you still coming to nicoles preprom? @nicolesx319 Can't wait for preprom!!!!,joy
@KrystalNichole Pretty good!!! I think I overdid the gym yesterday... other than that just working,joy
"also, Lipton's Sparkling Green Tea is gross",joy
"@MissShell20 eeeeep so jealous ;) I'm at work  um, how can u receive Viva? Do they broadcast it online? :plz:",joy
@OakMonster I hear ya.,joy
@raczilla nice beta for easports still no news on the online for madden,joy
Just recollecting my jog this a.m. - almost perfect except unkown type hanging out by my vehicle.  Too much mental noise- only 6 mile jog,joy
"@christa42 you mean the post concert blues ;) *lol*  Well, I soooo know what you mean ...",joy
LIVE NOW  LIVE! )  DJ JAYEM B2B E.S.R  Click : http://www.krisisdnb.com/listen.asx,joy
Just found out my baby cousin is gonna be a dad!!!! At least he's married already. Everybody is getting married and having kids before me,joy
had a great time at six flags yesterday.. its summer   my friend spent the night last night and just left so now i'm bored..,joy
Nobody ever @mandagh' s   makes me sad,joy
i really wanna play....,joy
"Oh noesss seniors last day  However, tickling will till he was on the floor giggling made it totally worth it. Plus, a senior sandwhich!",joy
"@markfriend I asked mum bout going out tommorow, she laughed in my face lmao",joy
